DATA_MANAGE_NO,DATA_TITLE_NM,THEME_NM,LWPRT_THEME_NM,CL_NM,LWPRT_CL_NM,SBJT_NM,MIDDL_SBJT_NM,SUMRY_CN,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,REGIST_DE,RELATE_PRSN_NM,RELATE_STRY_NM,CORE_KWRD_CN,OPN_DE
342,"바다의 천덕꾸러기가 귀하게 여겨지기까지, 인천 물텀벙이탕",생활문화,향토음식,생활과 민속,생활,지역 향토 음식,,물텀벙이탕은 아귀를 미나리ㆍ쑥갓ㆍ콩나물ㆍ파와 각종 양념으로 끓여낸 탕으로 인천광역시 미추홀구 용현동에서 시작한 인천의 향토음식이다. 물텀벙이는 예전에는 그물에 걸리면 바다에 버려질 때 ‘텀벙’소리가 났다해서 붙여진 아귀의 속칭이다. 다른 지역과는 다리 인천지역에서는 아귀라 하지 않고 물텀벙이로 칭한다. 한국전쟁이후 인천항의 부두노동자들이 값싼 아귀를 식사나 안줏거리로 즐겨먹기 시작하면서 물텀벙이탕이 등장하였고 1970년대부터 음식상품화 되었다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/20/30014/15780/c/물메기탕-(1)-thumb.jpg,https://ncms.nculture.org/food/story/759,인천광역시,미추홀구,인천광역시 미추홀구 독배로403번길 11-1,37.45575126,126.6488665,20181116,고유섭,"우리 미술사 정립이라는 독립운동의 횃불, 고유섭|한국미를 지킨 우리 시대 최고의 안목, 혜곡 최순우|국내 유일의 분청사기 축제, 김해분청도자기축제|3.1 독립운동 발상지, 인천 창영초등학교 앞 문구점|한국미 일깨운 그윽한 사랑채, 서울 성북동 최순우 가옥","인천, 물텀벙이, 아귀, 아귀탕, 향토음식",20211230
343,개항 이후 부두 노동자들의 땀과 눈물-인천 구 대화조 사무소,역사문화유산,근대문화유산,문화유산,건축유적,공간으로 읽는 근대문화 역사유산,"빼앗긴 들, 뒤틀린 근대","인천광역시 중구 관동1가 구 대화조 사무소는 개항 이래 인천항 조선인 부두 노동자들의 땀과 눈물이 배어있는 장소다. 1883년 개항 직후부터 인천항을 통해 쌀이 수출되고, 면직물 등 소비재가 대량 수입되면서 화물을 싣고 내리는 노동자가 필요했다. 대화조는 1892년 하역업체로 출발했다. 항구 가까이에 사무소 겸 노동자 숙소로 건물을 지었다. 일본식 상가 겸 점포인 마치야 양식으로 지어진 대화조 건물은 3층이라는 점이 특이하다. 인천항 부두 노동자들은 1",https://minio.nculture.org/amsweb-opt/3ds/29/84384/84384_thumbnail.jpg,https://ncms.nculture.org/legacy/story/794,인천광역시,중구,인천광역시 중구 신포로27번길 96-2,37.4739092,126.6205768,20181116,고유섭,"우리 미술사 정립이라는 독립운동의 횃불, 고유섭|한국미를 지킨 우리 시대 최고의 안목, 혜곡 최순우|국내 유일의 분청사기 축제, 김해분청도자기축제|3.1 독립운동 발상지, 인천 창영초등학교 앞 문구점|한국미 일깨운 그윽한 사랑채, 서울 성북동 최순우 가옥","재물포항, 인천의 근대 해운업, 부두 노동자, 대화조, 두량꾼 파업, 소설 <인간문제>, pot-R",20211230
344,관세 자주권을 잃었던 아픈 역사 ? 인천세관 구 창고와 부속동,역사문화유산,근대문화유산,문화유산,건축유적,공간으로 읽는 근대문화 역사유산,"빼앗긴 들, 뒤틀린 근대","인천세관은 1883년 개항하던 해에 설치된, 한반도 최초의 세관이다. 1876년 강화도조약 이래 7년간 일본이 농간을 부리고 위협한 탓에 조선은 근대 관세 제도를 도입할 수 없었다. 청나라의 도움으로 세관을 설치하고도 해방이 될 때까지 한국은 관세 자주권을 행사하지 못했다. 일본은 1911년 식민지 인천에 화려한 세관 건물을 지었다. 이때 창고들도 들어섰다. 해방 후 관세 주권은 되찾았으나 일제가 세운 인천세관은 한국전쟁 때 불탔다. 창고 3동과 일부",https://minio.nculture.org/amsweb-opt/3ds/31/84386/84386_thumbnail.jpg,https://ncms.nculture.org/legacy/story/795,인천광역시,중구,인천광역시 중구 인중로 191-9,37.46791149,126.6248981,20181116,고유섭,"우리 미술사 정립이라는 독립운동의 횃불, 고유섭|한국미를 지킨 우리 시대 최고의 안목, 혜곡 최순우|국내 유일의 분청사기 축제, 김해분청도자기축제|3.1 독립운동 발상지, 인천 창영초등학교 앞 문구점|한국미 일깨운 그윽한 사랑채, 서울 성북동 최순우 가옥","인천세관, 강화도조약, 한국전쟁, 묄렌도르프, 조선총독부",20211230
345,"판소리의 새로운 길을 모색한 얽매임 없는 예술가, 송만갑",생활문화,지역문화예술인,종교와 문화,문화예술,음악,,"송만갑은 동편제 명문가 출신으로 그 특징을 가장 잘 드러내던 명창이었지만 여기에 서편제를 가미해 새로운 소리제를 창조했던 동편제 판소리의 상징적 인물이다. 더욱이 근대적 양식으로 연극 요소를 도입해 대중적인 관심을 유도하는 창극의 기반을 마련했으며 일제 강점기, ‘조선성악연구회’를 결성하고 ‘협률사’를 조직해 서울은 물론 전국적 공연활동과 후진양성에 헌신하며, 판소리를 통해 민족혼을 일깨우는 작업을 했다. 현재까지 이어지는 여러 명창의 계보가 송만갑에서",,https://ncms.nculture.org/local-artist/story/842,전라남도,구례군,전라남도 구례,35.20249636,127.4627036,20181116,고유섭,"우리 미술사 정립이라는 독립운동의 횃불, 고유섭|한국미를 지킨 우리 시대 최고의 안목, 혜곡 최순우|국내 유일의 분청사기 축제, 김해분청도자기축제|3.1 독립운동 발상지, 인천 창영초등학교 앞 문구점|한국미 일깨운 그윽한 사랑채, 서울 성북동 최순우 가옥","순천, 전주대사습놀이, 조선성악연구회, 동편제",20211230
346,평범한 동네서점의 평범한 오늘 - 인천 서구 ‘동아서점’,생활문화,우리마을이야기,자연과 지리,마을경관,인천 마을 산책,,"동아서점은 인천 서구 마전동에 위치한 작은 서점으로, 2001년 4월 개점한 이래 인근 주민들의 독서 생활과 공부를 책임져왔다. 지금도 주요 품목은 중고등학생들의 학습지와 문제집이지만, 동네서점 에디션이나 노벨문학상 수상작도 발 빠르게 갖추고 있는 서점이다. 온라인 및 대형서점에 밀려 한동안 멀어졌던 동아서점에 오랜만에 방문한 기록이다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/78/29487/12648/c/동아서점-내부-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/854,인천광역시,서구,인천 서구 완정로 26,37.59547601,126.6713276,20181116,고유섭,"우리 미술사 정립이라는 독립운동의 횃불, 고유섭|한국미를 지킨 우리 시대 최고의 안목, 혜곡 최순우|국내 유일의 분청사기 축제, 김해분청도자기축제|3.1 독립운동 발상지, 인천 창영초등학교 앞 문구점|한국미 일깨운 그윽한 사랑채, 서울 성북동 최순우 가옥","인천 서구 마전동, 동아서점",20211230
347,인천 배다리 마을의 과거와 현재와 미래,생활문화,우리마을이야기,자연과 지리,마을경관,인천 마을 산책,,"인천 동구 배다리마을은 예전에 바닷물이 들어와 배와 배를 연결하여 다리를 만들어 건너다녔기에 붙여진 이름이다. 광복 이후 40여 개의 헌책방이 성업한 헌책방 골목이기도 하다. 이곳에 산업도로가 마을 중간을 관통해 지나가려는 국책사업이 시작되었고, 마을주민들의 저항이 시작되었다. 동네 주민에 지역 문화예술단체와 활동가들이 합세해 도시재생이 시작되었고, 결국 산업도로는 지하로 지나가게 되었고, 배다리마을은 큰 위기를 넘겼다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/225/29558/13386/c/배다리마을-공용공간-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/984,인천광역시,동구,인천 동구 송림로 4,37.47290924,126.6360966,20181116,고유섭,"우리 미술사 정립이라는 독립운동의 횃불, 고유섭|한국미를 지킨 우리 시대 최고의 안목, 혜곡 최순우|국내 유일의 분청사기 축제, 김해분청도자기축제|3.1 독립운동 발상지, 인천 창영초등학교 앞 문구점|한국미 일깨운 그윽한 사랑채, 서울 성북동 최순우 가옥","배다리, 인천광역시",20211230
348,"인천의 만석동과 북성포구, 만석부두 이야기",생활문화,우리마을이야기,자연과 지리,마을경관,인천 마을 산책,,"조선이 개항하고 인천 만석동 일대에 포구를 열었다. 남쪽은 각국의 묘지로, 북쪽에는 조선인 마을을 만들었다. 이때 만들어진 북성포구는 한국전쟁 때 피란민들이 몰려와 똥마당이라는 오명을 덮어 쓰기도 했지만 1960년대부터 좋은 생선과 새우젓을 구입할 수 있는 파시가 열렸다. 지금도 전국에서 유일하게 선상파시가 남아있는 곳이다. 만석부두 역시 피란민들이 만든 굴막으로 유명했으며, 1970년대 초반까지도 인천 앞바다 여러 섬을 오가는 여객선들의 출발지였다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/226/29559/12947/c/만석부두1-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/985,인천광역시,동구,인천 동구 만석동 2-379,37.49132461,126.6219542,20181116,고유섭,"우리 미술사 정립이라는 독립운동의 횃불, 고유섭|한국미를 지킨 우리 시대 최고의 안목, 혜곡 최순우|국내 유일의 분청사기 축제, 김해분청도자기축제|3.1 독립운동 발상지, 인천 창영초등학교 앞 문구점|한국미 일깨운 그윽한 사랑채, 서울 성북동 최순우 가옥","북성포구, 만석부두, 피란민",20211230
349,"우리 문화재의 수호자, 간송 전형필",생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"간송 전형필은 일제의 민족 문화 말살정책에 맞서 우리 문화재를 지켜낸 수장가이다. 전형필은 자신의 전 재산을 바쳐 우리 문화재가 다른 나라로 유출되는 것을 막고, 문화재의 보존과 관리, 연구와 전승을 위해 자신의 삶을 바쳤다. 그가 세운 ‘간송미술관’은 문화재에 담긴 우리 민족의 정신을 보호하고 후손들에게 우리 문화에 대한 자긍심을 일깨우려는 노력의 소산이다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/200/29923/15632/c/간송2_간송문화재단-thumb.jpg,https://ncms.nculture.org/local-artist/story/1112,서울특별시,성북구,서울 성북구 성북로 102-11 간송미술관,37.59446316,126.9962407,20181116,고유섭,"우리 미술사 정립이라는 독립운동의 횃불, 고유섭|한국미를 지킨 우리 시대 최고의 안목, 혜곡 최순우|국내 유일의 분청사기 축제, 김해분청도자기축제|3.1 독립운동 발상지, 인천 창영초등학교 앞 문구점|한국미 일깨운 그윽한 사랑채, 서울 성북동 최순우 가옥","간송문화원, 간송미술관, 보화각, 고고미술",20211230
350,"한국미를 지킨 우리 시대 최고의 안목, 혜곡 최순우",생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"혜곡 최순우는 국립중앙박물관 제4대 관장이자 미술사학자이다. 박물관 전시, 유물 수집과 보존처리, 조사, 연구는 물론 교육, 홍보, 박물관 외곽 단체의 활성화, 인재양성에 많은 노력과 애정을 기울였다. 또한 뛰어난 안목을 지닌 미술사학자로서 우리 문화재의 아름다움을 알아보고 지키며, 한국미술의 이해와 보존, 진흥에 크게 이바지했다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/199/85894/94638/c/%EC%B5%9C%EC%88%9C%EC%9A%B0%EC%98%9B%EC%A7%91-%2813%29_rev-thumb.jpg,https://ncms.nculture.org/local-artist/story/1114,서울특별시,성북구,서울 성북구 성북로15길 9,37.59297838,127.0003487,20181116,고유섭,"우리 미술사 정립이라는 독립운동의 횃불, 고유섭|국내 유일의 분청사기 축제, 김해분청도자기축제|3.1 독립운동 발상지, 인천 창영초등학교 앞 문구점|한국미 일깨운 그윽한 사랑채, 서울 성북동 최순우 가옥","최순우옛집, 국립중앙박물관, 고유섭, 전형필",20211230
351,인천의 잊힌 극작가 진우촌,생활문화,지역문화예술인,종교와 문화,문화예술,문학,,"진우촌은 인천에서 활동한 극작가로 1920년대 인천지역 문화운동을 이끈 인물이다. 시와 소설, 동화도 썼으나 희곡작가로 잘 알려져 있다. 1920년대 희곡사에서 반드시 다루어야 할 중요 문인이자, 유치진에 버금가는 연극인이자 시인으로 평가받는다.",,https://ncms.nculture.org/local-artist/story/1118,인천광역시,남동구,인천 남동구 정각로 29 인천광역시청,37.45625536,126.704701,20181116,고유섭,"우리 미술사 정립이라는 독립운동의 횃불, 고유섭|한국미를 지킨 우리 시대 최고의 안목, 혜곡 최순우|국내 유일의 분청사기 축제, 김해분청도자기축제|3.1 독립운동 발상지, 인천 창영초등학교 앞 문구점|한국미 일깨운 그윽한 사랑채, 서울 성북동 최순우 가옥","인천문학, 구가정의 끝날, 습작시대",20211230
352,"한국 최초의 서양화가, 고희동(高羲東)",생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"고희동은 우리나라 최초의 서양화가다. 최초의 미술유학생으로 일본에 가서 서양화를 공부하고 와서 전통적인 동양화에 서양화적 수법을 절충한 경지를 개척했다. 서양화를 국내에 전수한 미술교육자이며, 우리나라 최초의 근대적 미술인 단체인 ‘서화협회’를 창립하는 등 미술행정가로서도 뛰어난 수완을 발휘했다. 대표작으로 ?부채를 든 자화상?이 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/122/85817/93636/c/%EA%B3%A0%ED%9D%AC%EB%8F%99-%EA%B0%80%EC%98%A5-%286%29_rev-thumb.jpg,https://ncms.nculture.org/local-artist/story/1119,서울특별시,종로구,서울특별시 종로구 창덕궁길 130,37.58301648,126.9888483,20181116,고유섭,"우리 미술사 정립이라는 독립운동의 횃불, 고유섭|한국미를 지킨 우리 시대 최고의 안목, 혜곡 최순우|국내 유일의 분청사기 축제, 김해분청도자기축제|3.1 독립운동 발상지, 인천 창영초등학교 앞 문구점|한국미 일깨운 그윽한 사랑채, 서울 성북동 최순우 가옥","자화상, 인상주의, 부채를 든 자화상, 고희동 가옥, 고희동 미술관, 미술행정가",20211230
353,한국적 서정을 추상화에 녹여낸 화가 김환기,생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"화가 김환기는 한국 추상미술의 제1세대로서, 한국적 서정성을 보편적 차원으로 승화시킨 세계적인 화가다. 김환기는 한국의 토속적인 소재를 절제된 조형언어로 양식화하였는데, 그가 즐겨 그렸던 산과 달, 새와 사슴, 항아리와 여인 들은 유년기와 청년기를 보낸 고향 안좌도의 자연과 풍속에서 길어 올린 이미지였다. 전라남도 신안군 안좌도는 김환기가 추구했던 한국적 서정성의 원형적 이미지라고 할 수 있다.",,https://ncms.nculture.org/local-artist/story/1121,전라남도,신안군,전남 신안군 안좌면 김환기길 38-1,34.75281465,126.12162,20181116,고유섭,"우리 미술사 정립이라는 독립운동의 횃불, 고유섭|한국미를 지킨 우리 시대 최고의 안목, 혜곡 최순우|국내 유일의 분청사기 축제, 김해분청도자기축제|3.1 독립운동 발상지, 인천 창영초등학교 앞 문구점|한국미 일깨운 그윽한 사랑채, 서울 성북동 최순우 가옥","환기미술관, 김환기 고택, 항아리와 여인들, 우주, 어디서 무엇이 되어 다시 만나랴, 김향안, 추상미술, 전라남도의 문화예술인",20211230
354,"현대의 상형문자를 그린 추상화가, 남관",생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"일제강점기부터 활동한 우리나라의 근대 서양화가다. 추상회화의 선구자인 남관은 동양적인 제재를 서구적인 방식으로 잘 융화하여 표현하는 화가라고 평가받는다. 1950년대부터 파리에서 활동하며 국제화단에서 그 예술적 독자성을 인정받았다. 대표작으로 「동양의 풍경」, 「황색의 반영」 등이 있다.",,https://ncms.nculture.org/local-artist/story/1122,경상북도,청송군,경북 청송군 청송읍 금월로 244-30,36.42993763,129.0589382,20181116,고유섭,"우리 미술사 정립이라는 독립운동의 횃불, 고유섭|한국미를 지킨 우리 시대 최고의 안목, 혜곡 최순우|국내 유일의 분청사기 축제, 김해분청도자기축제|3.1 독립운동 발상지, 인천 창영초등학교 앞 문구점|한국미 일깨운 그윽한 사랑채, 서울 성북동 최순우 가옥","추상미술, 동양의 풍경, 황색의 반영",20211230
355,독립운동에 앞장 선 서화가 박기정,생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"구한말에서 일제강점기에 활동한 서화가다. 행서(行書)와 초서(草書), 예서(隸書) 등 각 서체에 두루 능하였고, 사군자(四君子)를 비롯하여 괴석(怪石)에 이르기까지 문인화에도 뛰어났다. 난을 칠 때는 뿌리가 드러난 노근란을 주로 그렸는데, 이는 일제식민지인 조선 땅에는 난초를 심지 않겠다는 지조의 표현이었다. 을미의병에 참여했고 독립운동에 앞장선 우국지사이기도 했다. 17세 때부터 강원도에 살면서 평생 강원도를 떠나지 않은 강원도의 예술가다.",,https://ncms.nculture.org/local-artist/story/1123,강원특별자치도,강릉시,강원 강릉시 하슬라로 96 강릉문화원,37.75876388,128.8738458,20181116,고유섭,"우리 미술사 정립이라는 독립운동의 횃불, 고유섭|한국미를 지킨 우리 시대 최고의 안목, 혜곡 최순우|국내 유일의 분청사기 축제, 김해분청도자기축제|3.1 독립운동 발상지, 인천 창영초등학교 앞 문구점|한국미 일깨운 그윽한 사랑채, 서울 성북동 최순우 가옥","차강, 문인화, 사군자",20211230
356,"한국 초상화의 걸작 「자화상」의 화가, 공재 윤두서",생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"조선 후기의 선비화가다. 시 · 서 · 화에 두루 능했고, 실학을 추구한 지식인이었다. 인물화와 말 그림에서 일가를 이루었고, 조선 사람들의 생활상을 있는 그대로 그리는 풍속화의 새로운 경지를 개척했다. 대표적인 작품으로 현재 그의 종손가에 소장되어 있는 「자화상」이 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/215/29932/15692/c/윤두서-자화상_국가문화유산포털(제1유형)-thumb.jpg,https://ncms.nculture.org/local-artist/story/1124,전라남도,해남군,전라남도 해남군 현산면 백포리 372,34.44061794,126.5183528,20181116,고유섭,"우리 미술사 정립이라는 독립운동의 횃불, 고유섭|한국미를 지킨 우리 시대 최고의 안목, 혜곡 최순우|국내 유일의 분청사기 축제, 김해분청도자기축제|3.1 독립운동 발상지, 인천 창영초등학교 앞 문구점|한국미 일깨운 그윽한 사랑채, 서울 성북동 최순우 가옥","자화상, 조선화가, 초상화",20211230
357,"90년의 생명을 이어온 목조건물, 인천건축사회",생활문화,우리마을이야기,자연과 지리,마을경관,인천 마을 산책,,"인천 중구의 아트플랫폼 골목 근처에 있는 인천건축사회 건물은 1932년에 만들어졌다. 일본인이 만들어 상점으로 쓰다가 한국미곡주식회사의 사무실, 대한통운 인첨지점, 우정일식집을 거쳐 인천건축사회 건물이 되었다. 2번의 화재 흔적을 덮어버리지 않고 리모델링하여 인천 아트 플랫폼과 함께 주목받고 있다. 고증에 맞춰 보수하여 옛 원형을 훼손시키지 않으며 리모델링한 좋은 사례로 평가되고 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/27/30339/22232/c/인천건축사회-건물-전경-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/1159,인천광역시,중구,인천 중구 제물량로 203-1,37.47129562,126.6214944,20181116,고유섭,"우리 미술사 정립이라는 독립운동의 횃불, 고유섭|한국미를 지킨 우리 시대 최고의 안목, 혜곡 최순우|국내 유일의 분청사기 축제, 김해분청도자기축제|3.1 독립운동 발상지, 인천 창영초등학교 앞 문구점|한국미 일깨운 그윽한 사랑채, 서울 성북동 최순우 가옥","인천건축사회, 인천, 한국미곡주식회사, 대한통운, 뉴트로",20211230
358,"3.1 독립운동 발상지, 인천 창영초등학교 앞 문구점",생활문화,우리마을이야기,자연과 지리,마을경관,인천 마을 산책,,"인천 창영초등학교는 3.1운동의 발상지로 유명하다. 조진만 대법원장, 고유섭 선생 등 다양한 인물을 배출해낸 창영초등학교 옛교사는 인천 유형문화재 제16호로 지정되었다. 창영초등학교 앞에는 작은 문구점이 하나 있는데, 40년 넘게 이 앞을 지킨 문구점 사장 할머니께서 이 학교의 역사와 동네의 기억을 간직하고 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/30/30342/22247/c/%EC%98%81%EB%AC%B8%EA%B5%AC-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/1162,인천광역시,동구,인천 동구 우각로 15번길 16,37.47150749,126.6396937,20181116,고유섭,"우리 미술사 정립이라는 독립운동의 횃불, 고유섭|한국미를 지킨 우리 시대 최고의 안목, 혜곡 최순우|국내 유일의 분청사기 축제, 김해분청도자기축제|한국미 일깨운 그윽한 사랑채, 서울 성북동 최순우 가옥","인천, 창영초등학교",20211230
359,인천 도원동 철공소 거리의 최고령 대장장이,생활문화,우리마을이야기,자연과 지리,마을경관,인천 마을 산책,,인일 철공소는 도원동의 최고령 대장장이가 운영하는 철공소이다. 이곳의 주인장인 송종화 장인은 팔십이 넘은 나이에도 불구하고 여전한 현역 대장장이로 일한다. 사람들의 기억에서 잊혀진 골목이지만 장인은 이곳을 65년 넘게 지키며 묵묵히 대장장이의 삶을 살아간다. 열 사람이 배우면 한 사람도 되기 어렵다던 대장장이의 맥을 잇는 장인의 삶이 인일 철공소에 고스란하다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/32/30344/22257/c/%EC%9D%B8%EC%9D%BC-%EC%B2%A0%EA%B3%B5%EC%86%8C-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/1164,인천광역시,중구,인천 중구 참외전로 240,37.4687051,126.6413847,20181116,고유섭,"우리 미술사 정립이라는 독립운동의 횃불, 고유섭|한국미를 지킨 우리 시대 최고의 안목, 혜곡 최순우|국내 유일의 분청사기 축제, 김해분청도자기축제|3.1 독립운동 발상지, 인천 창영초등학교 앞 문구점|한국미 일깨운 그윽한 사랑채, 서울 성북동 최순우 가옥","대장장이, 일제강점기, 망치질",20211230
360,"한국미 일깨운 그윽한 사랑채, 서울 성북동 최순우 가옥",역사문화유산,근대문화유산,문화유산,건축유적,공간으로 읽는 근대문화 역사유산,근현대 인물들의 공간,서울 성북동 최순우 가옥은 미술사학자인 혜곡 최순우가 인생의 황혼기를 지낸 곳이다. 최순우는 이곳에서 한국의 미에 대한 탁월한 안내서인 『무량수전 배흘림기둥에 기대서서』와 수필집 『나는 내 것이 아름답다』 등을 집필했다. 한국의 아름다움에 대한 생각은 그의 머릿속만이 아니라 그가 살았던 집에도 배어있다. 국립박물관장으로 한국 미술사에 커다란 족적을 남긴 최순우는 한국전쟁 때 목숨을 걸고 도난 위기에 놓였던 간송미술관 소장품을 지켜냈다. 1930년대에 지,https://minio.nculture.org/amsweb-opt/multimedia_assets/199/85894/94638/c/%EC%B5%9C%EC%88%9C%EC%9A%B0%EC%98%9B%EC%A7%91-%2813%29_rev-thumb.jpg,https://ncms.nculture.org/legacy/story/2899,서울특별시,성북구,대한민국 서울특별시 성북구 성북동 성북로15길,37.592931,127.00034,20181116,고유섭,"우리 미술사 정립이라는 독립운동의 횃불, 고유섭|한국미를 지킨 우리 시대 최고의 안목, 혜곡 최순우|국내 유일의 분청사기 축제, 김해분청도자기축제|3.1 독립운동 발상지, 인천 창영초등학교 앞 문구점","간송 전형필, 보화각, 시민문화유산 1호, 개성 삼걸, 문학동인지 순수",20211230
361,"비운의 삶을 신선의 세계로 대신한 조선의 시인, 난설헌",생활문화,지역문화예술인,종교와 문화,문화예술,문학,,"허난설헌의 본명은 초희, 다른 이름은 허옥혜(許玉惠)이다. 난설헌은 사대부 집안에서 여성을 편히 부르는 당호이니 옛 법도로는 난설헌 허씨라고 부르는 게 맞다. 16세기 조선을 대표하는 명문가의 고명딸로 오라비들 사이에서 당대 최고의 교육을 받고 자라며 일찍부터 신동 소릴 들을 만큼 글이며 그림 솜씨가 뛰어났으나 예술가로서의 기량을 충분히 펼치지 못한 채 비극적 삶을 시로 정돈하다 요절했다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/113/84718/83445/c/%ED%97%88%EA%B7%A0-%ED%97%88%EB%82%9C%EC%84%A4%ED%97%8C-%EA%B8%B0%EB%85%90%EA%B4%802019-11-19-08.35.08-thumb.jpg,https://ncms.nculture.org/local-artist/story/13,강원특별자치도,강릉시,강원 강릉시 초당동 476-5,37.79141446,128.9094905,20181116,고은,참여시와 저항시를 쓴 시인 조태일,"난설헌집, 허균",20211230
362,"안빈낙도로 남편을 위로한 가난한 시인, 삼의당 김씨",생활문화,지역문화예술인,종교와 문화,문화예술,문학,,"삼의당 김씨는 몰락한 양반 댁 규방 출신으로, 조선 시대 가장 많은 한시와 문장을 남긴 여성 시인이다. 한날한시 같은 마을 남원에서 태어난 담락당 하립과 열여덟에 혼인해 서른두 살 진안으로 이사해 살았으며 가난한 살림 가운데 남편을 향한 애정과 전원의 풍치를 담은 시로 서로 화답하며 성리학에서 칭송하는 여성의 덕을 온전히 실현했다.",,https://ncms.nculture.org/local-artist/story/16,전라북도,진안군,전라북도 진안군 진안읍 군하리 81-11,35.79067403,127.4255277,20181116,고은,참여시와 저항시를 쓴 시인 조태일,"삼의당, 여성문인, 삼의당김부인유고",20211230
363,"남녀차별의 폐부를 공격했던 호쾌한 조선의 시인, 호연재",생활문화,지역문화예술인,종교와 문화,문화예술,문학,,"김호연재는 임진왜란 후 주자학의 논리로 사회가 재편되면서 여성 억압을 우주적 진리처럼 여기던 시대, 저속하고 비열한 남성 중심 가치관을 선명한 논리로 박살내며 여성들의 한숨을 통쾌하게 대변한 지식인 여성이다. 김호연재는 명문가 사대부 집안에서 자유로운 정신으로 성장했으나 곤고한 시집살이를 통해 실존적 삶의 모순을 통찰하며 이를 기록한 여성 시인이다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/116/29806/14772/c/%EB%8C%80%EC%A0%84_%EA%B9%80%ED%98%B8%EC%97%B0%EC%9E%AC_%EB%8C%80%EC%A0%84%EC%86%8C%EB%8C%80%ED%97%8C%ED%98%B8%EC%97%B0%EC%9E%AC_20191106_120845-thumb.jpg,https://ncms.nculture.org/local-artist/story/19,대전광역시,대덕구,대전 대덕구 대전로 1348,36.3741154,127.420651,20181116,고은,참여시와 저항시를 쓴 시인 조태일,"동춘당, 호연재 유고",20211230
364,"'관동별곡'의 원조 시인, 제1세대 사대부, 안축",생활문화,지역문화예술인,종교와 문화,문화예술,문학,,"안축은 국문시가와 한시 창작 양면에 큰 족적을 남긴 고려 말 사대부 문인이다. 충숙왕, 충혜왕, 충목왕 재위기를 거친 1세대 사대부로서 자신의 정치적 경험과 산수자연에 대한 문학적 감수성을 국문시가인 경기체가와 한문문학인 한시에 담아냈다. 주요 작품으로는 경기체가 「관동별곡」과 「죽계별곡」, 시집 『관동와주』의 여러 한시, 특히 삼척 죽서루를 소재로 한 「삼척서루팔영」이 유명하다.",,https://ncms.nculture.org/local-artist/story/766,경상북도,영주시,경상북도 영주시 시청로 1,36.80561027,128.6239368,20181116,고은,참여시와 저항시를 쓴 시인 조태일,"경기체, 관동별곡, 충혜왕, 팔경시, 삼척서루팔영, 관동와주",20211230
365,"꿈의 길을 내는 곳, 곡성 ‘길작은도서관’",생활문화,우리마을이야기,자연과 지리,마을경관,전라남도 마을 산책,,"전라남도 곡성군 입면 서봉리에 있는 길작은도서관은 관장 김선자 씨의 작은 꿈에서 시작되었다. 교회 사택 한 편의 여덟 평 공간에 꾸린 작은 도서관에서 시작되어 2011년 이웃 할머니의 집을 사서 수리하고 도서관을 만들었다. 이곳은 서봉 아이들의 놀이방이기도 하고, 길문학회 사람들의 모임방이기도 하고, 주경야독이 펼쳐지는 공간이기도 하다. 한글을 모르는 할머니들을 모아 열었던 한글교실에서는 2016년에 『시집살이 詩집살이』라는 시집까지 냈다. 김막동, 김",https://minio.nculture.org/amsweb-opt/multimedia_assets/248/29600/13117/c/길작은도서관-내부(1)-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/975,전라남도,곡성군,전남 곡성군 입면 서봉탑동길 68-1,35.30461587,127.2109278,20181116,고은,참여시와 저항시를 쓴 시인 조태일,"전라남도, 곡성군, 독서캠프",20211230
